frame_index,pos_coluna,pos_linha,largura,altura,valor
49,656,360,16,8,153
49,640,368,16,16,153
49,656,368,16,16,153
49,672,352,8,8,102
49,680,352,8,8,102
49,672,360,8,8,102
49,680,360,8,8,102
49,688,352,4,8,102
49,696,352,8,8,102
49,688,360,8,8,102
49,696,360,8,8,102
49,672,368,16,16,153
49,688,368,8,16,153
49,696,368,8,16,153
49,704,320,8,8,102
49,712,320,8,4,102
49,704,328,8,8,102
49,712,328,8,8,102
49,720,320,8,8,102
49,728,320,8,8,102
49,720,328,8,8,102
49,728,328,8,8,102
49,704,336,16,8,153
49,704,344,16,8,153
49,720,336,16,16,153
49,736,320,32,16,204
49,736,336,32,16,204
49,704,352,16,16,153
49,720,352,16,16,153
49,704,368,8,8,102
49,712,368,8,8,102
49,704,376,8,4,102
49,712,376,8,8,102
49,720,368,16,8,153
49,720,376,16,8,153
49,736,352,8,16,153
49,744,352,8,16,153
49,752,352,8,8,102
49,760,352,8,8,102
49,752,360,8,4,102
49,760,360,8,8,102
49,736,368,16,8,153
49,736,376,16,8,153
49,752,368,16,16,153
49,768,320,8,16,153
49,776,320,8,16,153
49,784,320,8,8,102
49,792,320,8,8,102
49,784,328,8,8,102
49,792,328,8,8,102
49,768,336,16,16,153
49,784,336,8,8,102
49,792,336,8,8,102
49,784,344,8,8,102
49,792,344,8,8,102
49,800,320,8,8,102
49,808,320,8,8,102
49,800,328,8,8,102
49,808,328,8,4,102
49,816,320,8,8,102
49,824,320,8,8,102
49,816,328,8,8,102
49,824,328,4,8,102
49,800,336,16,16,153
49,816,336,16,16,153
49,768,352,32,32,204
49,800,352,16,16,153
49,816,352,8,8,102
49,824,352,8,8,102
49,816,360,8,8,102
49,824,360,8,8,102
49,800,368,16,16,153
49,816,368,16,16,153
49,832,320,32,16,204
49,832,336,32,16,204
49,864,320,16,16,153
49,880,320,16,16,153
49,864,336,16,16,153
49,880,336,16,16,153
49,832,352,8,8,102
49,840,352,8,8,102
49,832,360,8,4,102
49,840,360,8,8,102
49,848,352,16,8,153
49,848,360,16,8,153
49,832,368,16,16,153
49,848,368,16,16,153
49,864,352,4,8,102
49,872,352,8,8,102
49,864,360,4,8,102
49,872,360,8,8,102
49,880,352,16,16,153
49,864,368,8,8,102
49,872,368,8,8,102
49,864,376,8,4,102
49,872,376,8,8,102
49,880,368,16,16,153
49,896,320,16,16,153
49,912,320,16,16,153
49,896,336,16,8,153
49,896,344,16,8,153
49,912,336,16,8,153
49,912,344,16,8,153
49,928,320,16,32,204
49,944,320,16,32,204
49,896,352,8,16,153
49,904,352,8,16,153
49,912,352,8,8,102
49,920,352,8,8,102
49,912,360,8,8,102
49,920,360,8,8,102
49,896,368,16,8,153
49,896,376,16,8,153
49,912,368,16,8,153
49,912,376,16,8,153
49,928,352,8,8,102
49,936,352,8,8,102
49,928,360,8,8,102
49,936,360,8,8,102
49,944,352,16,16,153
49,928,368,16,8,153
49,928,376,16,8,153
49,944,368,8,4,102
49,952,368,8,8,102
49,944,376,8,8,102
49,952,376,8,8,102
49,960,320,16,32,204
49,976,320,16,32,204
49,992,320,16,16,153
49,1008,320,16,16,153
49,992,336,16,16,153
49,1008,336,16,16,153
49,960,352,16,8,153
49,960,360,16,8,153
49,976,352,16,8,153
49,976,360,16,8,153
49,960,368,8,8,102
49,968,368,8,8,102
49,960,376,8,8,102
49,968,376,8,8,102
49,976,368,8,8,102
49,984,368,8,4,102
49,976,376,8,8,102
49,984,376,8,8,102
49,992,352,32,32,204
49,1024,320,16,16,153
49,1040,320,8,8,102
49,1048,320,8,8,102
49,1040,328,8,8,102
49,1048,328,8,8,102
49,1024,336,16,8,153
49,1024,344,16,8,153
49,1040,336,8,8,102
49,1048,336,8,8,102
49,1040,344,8,4,102
49,1048,344,8,8,102
49,1056,320,4,8,102
49,1064,320,8,8,102
49,1056,328,8,8,102
49,1064,328,8,8,102
49,1072,320,8,8,102
49,1080,320,8,8,102
49,1072,328,8,8,102
49,1080,328,8,8,102
49,1056,336,16,8,153
49,1056,344,16,8,153
49,1072,336,8,16,153
49,1080,336,8,16,153
49,1024,352,32,32,204
49,1056,352,16,16,153
49,1072,352,16,16,153
49,1056,368,8,16,153
49,1064,368,8,16,153
49,1072,368,16,16,153
49,1088,320,8,8,102
49,1096,320,8,8,102
49,1088,328,8,8,102
49,1096,328,8,8,102
49,1104,320,16,16,153
49,1088,336,8,8,102
49,1096,336,8,8,102
49,1088,344,8,8,102
49,1096,344,8,8,102
49,1104,336,8,8,102
49,1112,336,8,8,102
49,1104,344,8,8,102
49,1112,344,8,8,102
49,1120,320,32,16,204
49,1120,336,32,16,204
49,1088,352,32,32,204
49,1120,352,16,16,153
49,1136,352,16,16,153
49,1120,368,8,8,102
49,1128,368,8,8,102
49,1120,376,4,8,102
49,1128,376,8,8,102
49,1136,368,16,8,153
49,1136,376,16,8,153
49,1152,320,32,32,204
49,1184,320,32,32,204
49,1152,352,32,32,204
49,1184,352,32,32,204
49,1216,320,64,64,255
49,0,384,64,64,255
49,64,384,64,64,255
49,128,384,32,32,204
49,160,384,32,32,204
49,128,416,32,32,204
49,160,416,32,32,204
49,192,384,32,32,204
49,224,384,32,32,204
49,192,416,16,32,204
49,208,416,16,32,204
49,224,416,32,32,204
49,256,384,32,32,204
49,288,384,16,16,153
49,304,384,16,16,153
49,288,400,16,16,153
49,304,400,16,16,153
49,256,416,32,16,204
49,256,432,32,16,204
49,288,416,16,16,153
49,304,416,8,8,102
49,312,416,8,8,102
49,304,424,8,8,102
49,312,424,8,8,102
49,288,432,16,16,153
49,304,432,16,16,153
49,320,384,16,16,153
49,336,384,16,16,153
49,320,400,8,8,102
49,328,400,8,8,102
49,320,408,8,8,102
49,328,408,8,8,102
49,336,400,16,16,153
49,352,384,32,16,204
49,352,400,32,16,204
49,320,416,16,16,153
49,336,416,16,16,153
49,320,432,16,16,153
49,336,432,16,16,153
49,352,416,32,32,204
49,384,384,16,16,153
49,400,384,16,16,153
49,384,400,16,16,153
49,400,400,16,16,153
49,416,384,32,32,204
49,384,416,16,16,153
49,400,416,16,8,153
49,400,424,16,8,153
49,384,432,16,16,153
49,400,432,16,16,153
49,416,416,16,16,153
49,432,416,16,16,153
49,416,432,16,8,153
49,416,440,16,8,153
49,432,432,8,8,102
49,440,432,8,8,102
49,432,440,8,8,102
49,440,440,8,8,102
49,448,384,16,16,153
49,464,384,16,8,153
49,464,392,16,8,153
49,448,400,16,16,153
49,464,400,16,16,153
49,480,384,8,16,153
49,488,384,8,16,153
49,496,384,16,16,153
49,480,400,16,16,153
49,496,400,16,16,153
49,448,416,16,16,153
49,464,416,8,16,153
49,472,416,8,16,153
49,448,432,16,16,153
49,464,432,16,16,153
49,480,416,16,16,153
49,496,416,8,8,102
49,504,416,8,8,102
49,496,424,8,8,102
49,504,424,8,8,102
49,480,432,16,8,153
49,480,440,16,8,153
49,496,432,16,16,153
49,512,384,8,8,102
49,520,384,8,8,102
49,512,392,8,8,102
49,520,392,4,8,102
49,528,384,8,8,102
49,536,384,8,4,102
49,528,392,8,8,102
49,536,392,8,8,102
49,512,400,8,8,102
49,520,400,8,8,102
49,512,408,8,8,102
49,520,408,8,8,102
49,528,400,16,16,153
49,544,384,8,8,102
49,552,384,4,8,102
49,544,392,8,8,102
49,552,392,8,8,102
49,560,384,8,8,102
49,568,384,8,8,102
49,560,392,8,8,102
49,568,392,8,4,102
49,544,400,16,16,153
49,560,400,8,8,102
49,568,400,8,8,102
49,560,408,8,8,102
49,568,408,8,8,102
49,512,416,16,16,153
49,528,416,8,8,102
49,536,416,8,8,102
49,528,424,8,8,102
49,536,424,8,8,102
49,512,432,8,8,102
49,520,432,8,8,102
49,512,440,8,8,102
49,520,440,8,8,102
49,528,432,16,16,153
49,544,416,8,8,102
49,552,416,8,8,102
49,544,424,8,8,102
49,552,424,8,8,102
49,560,416,16,16,153
49,544,432,8,16,153
49,552,432,8,16,153
49,560,432,8,4,102
49,568,432,8,8,102
49,560,440,8,8,102
49,568,440,8,4,102
49,576,384,16,16,153
49,592,384,8,8,102
49,600,384,8,8,102
49,592,392,8,8,102
49,600,392,8,8,102
49,576,400,8,8,102
49,584,400,8,8,102
49,576,408,8,4,102
49,584,408,8,8,102
49,592,400,16,8,153
49,592,408,16,8,153
49,608,384,16,16,153
49,624,384,8,16,153
49,632,384,8,16,153
49,608,400,4,8,102
49,616,400,8,8,102
49,608,408,8,8,102
49,616,408,8,8,102
49,624,400,8,8,102
49,632,400,8,8,102
49,624,408,8,8,102
49,632,408,8,8,102
49,576,416,16,16,153
49,592,416,8,4,102
49,600,416,8,4,102
49,592,424,8,8,102
49,600,424,8,8,102
49,576,432,16,16,153
49,592,432,8,16,153
49,600,432,8,16,153
49,608,416,8,8,102
49,616,416,8,8,102
49,608,424,8,8,102
49,616,424,8,8,102
49,624,416,8,16,153
49,632,416,8,16,153
49,608,432,8,8,102
49,616,432,8,4,102
49,608,440,4,8,102
49,616,440,8,8,102
49,624,432,8,16,153
49,632,432,8,16,153
49,640,384,16,8,153
49,640,392,16,8,153
49,656,384,16,16,153
49,640,400,16,16,153
49,656,400,16,16,153
49,672,384,16,16,153
49,688,384,8,8,102
49,696,384,8,8,102
49,688,392,4,8,102
49,696,392,8,8,102
49,672,400,16,16,153
49,688,400,8,8,102
49,696,400,8,8,102
49,688,408,8,8,102
49,696,408,8,8,102
49,640,416,8,8,102
49,648,416,8,8,102
49,640,424,8,8,102
49,648,424,8,8,102
49,656,416,8,8,102
49,664,416,8,8,102
49,656,424,8,8,102
49,664,424,8,8,102
49,640,432,8,16,153
49,648,432,8,16,153
49,656,432,8,16,153
49,664,432,8,16,153
49,672,416,8,8,102
49,680,416,8,8,102
49,672,424,8,8,102
49,680,424,8,8,102
49,688,416,16,16,153
49,672,432,16,16,153
49,688,432,8,8,102
49,696,432,8,8,102
49,688,440,8,8,102
49,696,440,8,8,102
49,704,384,8,8,102
49,712,384,8,8,102
49,704,392,8,8,102
49,712,392,8,8,102
49,720,384,16,16,153
49,704,400,8,16,153
49,712,400,8,16,153
49,720,400,16,16,153
49,736,384,16,8,153
49,736,392,16,8,153
49,752,384,16,8,153
49,752,392,16,8,153
49,736,400,16,8,153
49,736,408,16,8,153
49,752,400,16,8,153
49,752,408,16,8,153
49,704,416,8,8,102
49,712,416,8,8,102
49,704,424,8,8,102
49,712,424,8,4,102
49,720,416,8,8,102
49,728,416,8,8,102
49,720,424,8,4,102
49,728,424,8,8,102
49,704,432,16,16,153
49,720,432,16,16,153
49,736,416,16,16,153
49,752,416,16,16,153
49,736,432,16,16,153
49,752,432,16,16,153
49,768,384,8,16,153
49,776,384,8,16,153
49,784,384,8,4,102
49,792,384,8,8,102
49,784,392,8,8,102
49,792,392,8,8,102
49,768,400,8,8,102
49,776,400,8,8,102
49,768,408,8,4,102
49,776,408,8,8,102
49,784,400,16,16,153
49,800,384,8,8,102
49,808,384,8,8,102
49,800,392,8,8,102
49,808,392,8,4,102
49,816,384,8,8,102
49,824,384,8,8,102
49,816,392,8,4,102
49,824,392,8,4,102
49,800,400,8,8,102
49,808,400,8,8,102
49,800,408,8,8,102
49,808,408,8,4,102
49,816,400,8,8,102
49,824,400,8,4,102
49,816,408,8,4,102
49,824,408,8,8,102
49,768,416,16,16,153
49,784,416,16,16,153
49,768,432,8,8,102
49,776,432,8,8,102
49,768,440,8,8,102
49,776,440,8,8,102
49,784,432,8,16,153
49,792,432,8,16,153
49,800,416,16,16,153
49,816,416,16,16,153
49,800,432,16,16,153
49,816,432,8,8,102
49,824,432,8,8,102
49,816,440,8,4,102
49,824,440,8,8,102
49,832,384,16,8,153
49,832,392,16,8,153
49,848,384,8,8,102
49,856,384,8,8,102
49,848,392,8,4,102
49,856,392,8,8,102
49,832,400,8,4,102
49,840,400,8,8,102
49,832,408,8,4,102
49,840,408,8,8,102
49,848,400,8,8,102
49,856,400,8,4,102
49,848,408,8,8,102
49,856,408,8,8,102
49,864,384,4,8,102
49,872,384,8,8,102
49,864,392,4,8,102
49,872,392,8,8,102
49,880,384,8,8,102
49,888,384,8,8,102
49,880,392,4,8,102
49,888,392,8,8,102
49,864,400,8,4,102
49,872,400,8,4,102
49,864,408,8,4,102
49,872,408,4,4,51
49,880,400,8,4,102
49,888,400,8,8,102
49,880,408,8,4,102
49,888,408,8,8,102
49,832,416,8,8,102
49,840,416,8,8,102
49,832,424,8,8,102
49,840,424,4,8,102
49,848,416,8,4,102
49,856,416,8,8,102
49,848,424,4,8,102
49,856,424,8,4,102
49,832,432,8,8,102
49,840,432,4,8,102
49,832,440,8,8,102
49,840,440,8,8,102
49,848,432,8,8,102
49,856,432,8,8,102
49,848,440,8,8,102
49,856,440,8,8,102
49,864,416,8,8,102
49,872,416,8,8,102
49,864,424,8,8,102
49,872,424,8,8,102
49,880,416,8,8,102
49,888,416,8,4,102
49,880,424,8,8,102
49,888,424,4,8,102
49,864,432,16,16,153
49,880,432,8,8,102
49,888,432,4,8,102
49,880,440,8,8,102
49,888,440,8,8,102
49,896,384,8,8,102
49,904,384,8,4,102
49,896,392,8,8,102
49,904,392,8,8,102
49,912,384,16,16,153
49,896,400,8,16,153
49,904,400,8,16,153
49,912,400,16,8,153
49,912,408,16,8,153
49,928,384,16,16,153
49,944,384,16,16,153
49,928,400,16,8,153
49,928,408,16,8,153
49,944,400,8,16,153
49,952,400,8,16,153
49,896,416,8,8,102
49,904,416,8,8,102
49,896,424,8,8,102
49,904,424,8,8,102
49,912,416,16,16,153
49,896,432,8,8,102
49,904,432,8,8,102
49,896,440,8,4,102
49,904,440,8,8,102
49,912,432,16,16,153
49,928,416,8,8,102
49,936,416,4,8,102
49,928,424,8,8,102
49,936,424,4,8,102
49,944,416,16,8,153
49,944,424,16,8,153
49,928,432,8,16,153
49,936,432,8,16,153
49,944,432,16,16,153
49,960,384,16,16,153
49,976,384,8,8,102
49,984,384,8,8,102
49,976,392,8,8,102
49,984,392,4,8,102
49,960,400,8,8,102
49,968,400,8,4,102
49,960,408,8,8,102
49,968,408,8,8,102
49,976,400,16,16,153
49,992,384,32,32,204
49,960,416,32,16,204
49,960,432,32,16,204
49,992,416,32,16,204
49,992,432,32,16,204
49,1024,384,16,16,153
49,1040,384,16,8,153
49,1040,392,16,8,153
49,1024,400,16,16,153
49,1040,400,16,16,153
49,1056,384,8,8,102
49,1064,384,8,8,102
49,1056,392,8,8,102
49,1064,392,8,8,102
49,1072,384,16,16,153
49,1056,400,16,16,153
49,1072,400,16,16,153
49,1024,416,4,8,102
49,1032,416,8,8,102
49,1024,424,8,8,102
49,1032,424,8,8,102
49,1040,416,8,16,153
49,1048,416,8,16,153
49,1024,432,8,8,102
49,1032,432,8,8,102
49,1024,440,8,8,102
49,1032,440,8,8,102
49,1040,432,16,16,153
49,1056,416,16,16,153
49,1072,416,8,8,102
49,1080,416,4,8,102
49,1072,424,8,8,102
49,1080,424,8,8,102
49,1056,432,16,16,153
49,1072,432,16,16,153
49,1088,384,16,16,153
49,1104,384,16,16,153
49,1088,400,8,8,102
49,1096,400,8,8,102
49,1088,408,8,8,102
49,1096,408,8,8,102
49,1104,400,8,8,102
49,1112,400,8,8,102
49,1104,408,8,8,102
49,1112,408,8,8,102
49,1120,384,16,16,153
49,1136,384,8,16,153
49,1144,384,8,16,153
49,1120,400,16,16,153
49,1136,400,16,16,153
49,1088,416,16,8,153
49,1088,424,16,8,153
49,1104,416,8,16,153
49,1112,416,8,16,153
49,1088,432,16,16,153
49,1104,432,16,16,153
49,1120,416,16,16,153
49,1136,416,16,16,153
49,1120,432,16,16,153
49,1136,432,8,4,102
49,1144,432,8,8,102
49,1136,440,8,8,102
49,1144,440,8,8,102
49,1152,384,32,32,204
49,1184,384,32,32,204
49,1152,416,32,32,204
49,1184,416,32,16,204
49,1184,432,32,16,204
49,1216,384,64,64,255
49,0,448,32,32,204
49,32,448,32,32,204
49,0,480,32,32,204
49,32,480,32,32,204
49,64,448,32,32,204
49,96,448,32,32,204
49,64,480,32,32,204
49,96,480,32,32,204
49,128,448,32,32,204
49,160,448,32,32,204
49,128,480,16,32,204
49,144,480,16,32,204
49,160,480,32,32,204
49,192,448,16,16,153
49,208,448,16,16,153
49,192,464,16,16,153
49,208,464,16,16,153
49,224,448,32,32,204
49,192,480,32,32,204
49,224,480,16,32,204
49,240,480,16,32,204
49,256,448,32,32,204
49,288,448,16,16,153
49,304,448,8,16,153
49,312,448,8,16,153
49,288,464,8,8,102
49,296,464,8,8,102
49,288,472,8,8,102
49,296,472,8,8,102
49,304,464,8,16,153
49,312,464,8,16,153
49,256,480,16,16,153
49,272,480,16,16,153
49,256,496,16,16,153
49,272,496,8,8,102
49,280,496,8,8,102
49,272,504,4,8,102
49,280,504,8,8,102
49,288,480,8,8,102
49,296,480,8,8,102
49,288,488,8,8,102
49,296,488,4,8,102
49,304,480,16,8,153
49,304,488,16,8,153
49,288,496,16,16,153
49,304,496,16,16,153
49,320,448,32,16,204
49,320,464,32,16,204
49,352,448,32,32,204
49,320,480,32,32,204
49,352,480,32,32,204
49,384,448,32,32,204
49,416,448,32,32,204
49,384,480,16,16,153
49,400,480,8,8,102
49,408,480,8,8,102
49,400,488,8,8,102
49,408,488,8,8,102
49,384,496,16,16,153
49,400,496,16,16,153
49,416,480,16,16,153
49,432,480,16,16,153
49,416,496,16,16,153
49,432,496,16,16,153
49,448,448,16,16,153
49,464,448,8,8,102
49,472,448,8,8,102
49,464,456,8,8,102
49,472,456,8,8,102
49,448,464,16,16,153
49,464,464,16,16,153
49,480,448,16,16,153
49,496,448,16,16,153
49,480,464,16,16,153
49,496,464,16,16,153
49,448,480,32,32,204
49,480,480,32,32,204
49,512,448,32,32,204
49,544,448,16,16,153
49,560,448,16,16,153
49,544,464,16,8,153
49,544,472,16,8,153
49,560,464,16,16,153
49,512,480,16,16,153
49,528,480,16,16,153
49,512,496,16,16,153
49,528,496,8,8,102
49,536,496,8,8,102
49,528,504,8,8,102
49,536,504,8,8,102
49,544,480,16,16,153
49,560,480,8,16,153
49,568,480,8,16,153
49,544,496,8,8,102
49,552,496,8,8,102
49,544,504,8,8,102
49,552,504,8,8,102
49,560,496,8,8,102
49,568,496,8,8,102
49,560,504,8,8,102
49,568,504,8,8,102
49,576,448,8,8,102
49,584,448,8,4,102
49,576,456,8,4,102
49,584,456,8,8,102
49,592,448,16,16,153
49,576,464,16,16,153
49,592,464,16,16,153
49,608,448,4,8,102
49,616,448,8,8,102
49,608,456,4,4,51
49,616,456,8,8,102
49,624,448,8,8,102
49,632,448,4,8,102
49,624,456,8,4,102
49,632,456,8,8,102
49,608,464,4,8,102
49,616,464,8,8,102
49,608,472,4,8,102
49,616,472,8,8,102
49,624,464,8,4,102
49,632,464,4,8,102
49,624,472,8,4,102
49,632,472,4,8,102
49,576,480,16,16,153
49,592,480,4,8,102
49,600,480,8,8,102
49,592,488,4,8,102
49,600,488,8,8,102
49,576,496,16,16,153
49,592,496,8,8,102
49,600,496,8,4,102
49,592,504,4,8,102
49,600,504,4,4,51
49,608,480,8,16,153
49,616,480,8,16,153
49,624,480,8,4,102
49,632,480,8,8,102
49,624,488,8,8,102
49,632,488,8,8,102
49,608,496,8,8,102
49,616,496,8,8,102
49,608,504,8,4,102
49,616,504,8,4,102
49,624,496,8,8,102
49,632,496,8,8,102
49,624,504,4,8,102
49,632,504,4,8,102
49,640,448,8,8,102
49,648,448,8,8,102
49,640,456,4,8,102
49,648,456,8,8,102
49,656,448,16,16,153
49,640,464,8,16,153
49,648,464,8,16,153
49,656,464,16,16,153
49,672,448,4,8,102
49,680,448,8,8,102
49,672,456,8,8,102
49,680,456,8,8,102
49,688,448,16,16,153
49,672,464,16,16,153
49,688,464,16,16,153
49,640,480,16,16,153
49,656,480,8,16,153
49,664,480,8,16,153
49,640,496,8,8,102
49,648,496,8,8,102
49,640,504,8,4,102
49,648,504,8,8,102
49,656,496,8,4,102
49,664,496,8,8,102
49,656,504,8,8,102
49,664,504,8,8,102
49,672,480,32,32,204
49,704,448,32,32,204
49,736,448,16,16,153
49,752,448,8,8,102
49,760,448,8,8,102
49,752,456,8,8,102
49,760,456,8,8,102
49,736,464,16,16,153
49,752,464,16,16,153
49,704,480,32,32,204
49,736,480,32,32,204
49,768,448,8,8,102
49,776,448,8,8,102
49,768,456,8,8,102
49,776,456,8,8,102
49,784,448,16,16,153
49,768,464,16,16,153
49,784,464,16,16,153
49,800,448,16,32,204
49,816,448,16,32,204
49,768,480,32,32,204
49,800,480,32,32,204
49,832,448,16,16,153
49,848,448,16,16,153
49,832,464,16,16,153
49,848,464,16,16,153
49,864,448,16,16,153
49,880,448,16,16,153
49,864,464,16,16,153
49,880,464,16,16,153
49,832,480,32,32,204
49,864,480,16,16,153
49,880,480,16,16,153
49,864,496,16,8,153
49,864,504,16,8,153
49,880,496,16,16,153
49,896,448,4,8,102
49,904,448,8,8,102
49,896,456,8,8,102
49,904,456,8,8,102
49,912,448,8,8,102
49,920,448,8,8,102
49,912,456,8,8,102
49,920,456,8,8,102
49,896,464,8,8,102
49,904,464,4,8,102
49,896,472,8,4,102
49,904,472,4,8,102
49,912,464,8,16,153
49,920,464,8,16,153
49,928,448,16,8,153
49,928,456,16,8,153
49,944,448,8,16,153
49,952,448,8,16,153
49,928,464,8,8,102
49,936,464,8,4,102
49,928,472,8,8,102
49,936,472,8,8,102
49,944,464,16,8,153
49,944,472,16,8,153
49,896,480,8,8,102
49,904,480,4,4,51
49,896,488,8,8,102
49,904,488,8,8,102
49,912,480,4,4,51
49,920,480,8,8,102
49,912,488,8,8,102
49,920,488,8,8,102
49,896,496,4,8,102
49,904,496,8,8,102
49,896,504,4,8,102
49,904,504,8,4,102
49,912,496,8,4,102
49,920,496,8,8,102
49,912,504,8,8,102
49,920,504,8,4,102
49,928,480,16,8,153
49,928,488,16,8,153
49,944,480,8,8,102
49,952,480,8,8,102
49,944,488,8,8,102
49,952,488,8,8,102
49,928,496,16,8,153
49,928,504,16,8,153
49,944,496,16,16,153
49,960,448,16,16,153
49,976,448,16,16,153
49,960,464,8,16,153
49,968,464,8,16,153
49,976,464,16,16,153
49,992,448,8,8,102
49,1000,448,8,8,102
49,992,456,8,8,102
49,1000,456,8,8,102
49,1008,448,16,16,153
49,992,464,16,16,153
49,1008,464,8,8,102
49,1016,464,8,8,102
49,1008,472,8,8,102
49,1016,472,8,8,102
49,960,480,4,8,102
49,968,480,8,8,102
49,960,488,8,8,102
49,968,488,8,8,102
49,976,480,8,8,102
49,984,480,8,8,102
49,976,488,8,8,102
49,984,488,8,8,102
49,960,496,16,16,153
49,976,496,16,16,153
49,992,480,32,32,204
49,1024,448,64,32,255
49,1024,480,64,32,255
49,1088,448,32,32,204
49,1120,448,16,16,153
49,1136,448,8,16,153
49,1144,448,8,16,153
49,1120,464,16,16,153
49,1136,464,8,16,153
49,1144,464,8,16,153
49,1088,480,32,32,204
49,1120,480,16,32,204
49,1136,480,16,32,204
49,1152,448,32,32,204
49,1184,448,32,32,204
49,1152,480,32,32,204
49,1184,480,32,16,204
49,1184,496,32,16,204
49,1216,448,32,32,204
49,1248,448,32,32,204
49,1216,480,32,32,204
49,1248,480,32,16,204
49,1248,496,32,16,204
49,0,512,32,32,204
49,32,512,32,16,204
49,32,528,32,16,204
49,0,544,32,32,204
49,32,544,16,32,204
49,48,544,16,32,204
49,64,512,32,32,204
49,96,512,32,32,204
49,64,544,32,32,204
49,96,544,32,32,204
49,128,512,32,32,204
49,160,512,32,32,204
49,128,544,32,32,204
49,160,544,32,32,204
49,192,512,32,32,204
49,224,512,32,32,204
49,192,544,32,32,204
49,224,544,32,16,204
49,224,560,32,16,204
49,256,512,16,16,153
49,272,512,8,8,102
49,280,512,8,8,102
49,272,520,8,8,102
49,280,520,8,8,102
49,256,528,16,16,153
49,272,528,8,8,102
49,280,528,8,8,102
49,272,536,8,8,102
49,280,536,8,8,102
49,288,512,32,32,204
49,256,544,16,16,153
49,272,544,16,16,153
49,256,560,8,8,102
49,264,560,8,8,102
49,256,568,8,8,102
49,264,568,8,4,102
49,272,560,16,8,153
49,272,568,16,8,153
49,288,544,16,32,204
49,304,544,16,32,204
49,320,512,16,16,153
49,336,512,16,16,153
49,320,528,16,8,153
49,320,536,16,8,153
49,336,528,8,8,102
49,344,528,8,8,102
49,336,536,8,8,102
49,344,536,8,8,102
49,352,512,32,32,204
49,320,544,16,8,153
49,320,552,16,8,153
49,336,544,16,16,153
49,320,560,16,8,153
49,320,568,16,8,153
49,336,560,4,8,102
49,344,560,8,8,102
49,336,568,8,8,102
49,344,568,8,8,102
49,352,544,16,16,153
49,368,544,16,16,153
49,352,560,16,16,153
49,368,560,16,16,153
49,384,512,32,32,204
49,416,512,16,32,204
49,432,512,16,32,204
49,384,544,16,16,153
49,400,544,16,16,153
49,384,560,16,16,153
49,400,560,16,16,153
49,416,544,16,16,153
49,432,544,16,16,153
49,416,560,16,8,153
49,416,568,16,8,153
49,432,560,16,16,153
49,448,512,32,32,204
49,480,512,32,32,204
49,448,544,16,32,204
49,464,544,16,32,204
49,480,544,32,32,204
49,512,512,32,32,204
49,544,512,32,32,204
49,512,544,32,32,204
49,544,544,16,16,153
49,560,544,16,16,153
49,544,560,16,16,153
49,560,560,16,16,153
49,576,512,16,16,153
49,592,512,8,8,102
49,600,512,8,8,102
49,592,520,8,8,102
49,600,520,8,8,102
49,576,528,8,8,102
49,584,528,8,8,102
49,576,536,8,8,102
49,584,536,8,8,102
49,592,528,8,8,102
49,600,528,8,8,102
49,592,536,8,8,102
49,600,536,8,4,102
49,608,512,8,8,102
49,616,512,8,8,102
49,608,520,4,8,102
49,616,520,8,8,102
49,624,512,4,8,102
49,632,512,8,8,102
49,624,520,8,8,102
49,632,520,8,8,102
49,608,528,4,8,102
49,616,528,8,8,102
49,608,536,8,4,102
49,616,536,4,8,102
49,624,528,8,16,153
49,632,528,8,16,153
49,576,544,8,8,102
49,584,544,8,8,102
49,576,552,8,4,102
49,584,552,8,4,102
49,592,544,8,4,102
49,600,544,8,8,102
49,592,552,8,8,102
49,600,552,8,8,102
49,576,560,8,8,102
49,584,560,8,8,102
49,576,568,8,8,102
49,584,568,8,8,102
49,592,560,8,8,102
49,600,560,8,8,102
49,592,568,4,8,102
49,600,568,8,8,102
49,608,544,16,16,153
49,624,544,16,8,153
49,624,552,16,8,153
49,608,560,16,8,153
49,608,568,16,8,153
49,624,560,4,8,102
49,632,560,4,8,102
49,624,568,8,8,102
49,632,568,4,8,102
49,640,512,8,8,102
49,648,512,8,8,102
49,640,520,8,4,102
49,648,520,8,4,102
49,656,512,4,8,102
49,664,512,8,8,102
49,656,520,8,8,102
49,664,520,8,4,102
49,640,528,8,8,102
49,648,528,4,8,102
49,640,536,8,8,102
49,648,536,8,8,102
49,656,528,8,8,102
49,664,528,8,4,102
49,656,536,8,8,102
49,664,536,8,8,102
49,672,512,16,16,153
49,688,512,16,16,153
49,672,528,8,8,102
49,680,528,8,8,102
49,672,536,8,8,102
49,680,536,8,8,102
49,688,528,16,16,153
49,640,544,8,8,102
49,648,544,8,4,102
49,640,552,8,8,102
49,648,552,8,4,102
49,656,544,8,4,102
49,664,544,4,4,51
49,656,552,8,8,102
49,664,552,4,8,102
49,640,560,8,8,102
49,648,560,8,8,102
49,640,568,8,8,102
49,648,568,8,4,102
49,656,560,4,8,102
49,664,560,4,4,51
49,656,568,8,8,102
49,664,568,8,8,102
49,672,544,8,16,153
49,680,544,8,16,153
49,688,544,16,16,153
49,672,560,8,8,102
49,680,560,8,8,102
49,672,568,8,8,102
49,680,568,8,8,102
49,688,560,16,16,153
49,704,512,16,16,153
49,720,512,16,16,153
49,704,528,8,8,102
49,712,528,8,8,102
49,704,536,8,8,102
49,712,536,8,8,102
