pos_largura,pos_altura,quadratico,valor
320,1568,16,128
336,1568,16,128
320,1584,16,128
336,1584,8,64
344,1584,8,64
336,1592,8,64
344,1592,8,64
352,1568,32,192
352,1584,32,192
384,1536,32,192
416,1536,8,64
424,1536,8,64
416,1544,8,64
424,1544,8,64
432,1536,16,128
416,1552,16,128
432,1552,16,128
432,1560,16,128
384,1568,8,64
392,1568,8,64
384,1576,8,64
392,1576,8,64
400,1568,8,64
408,1568,8,64
400,1576,8,64
408,1576,8,64
384,1584,16,128
400,1584,8,64
408,1584,8,64
400,1592,8,64
408,1592,8,64
416,1568,16,128
416,1576,16,128
432,1568,16,128
440,1568,16,128
416,1584,16,128
432,1584,16,128
448,1536,32,192
480,1536,32,192
448,1568,16,128
448,1576,16,128
464,1568,16,128
448,1584,16,128
464,1584,8,64
472,1584,8,64
464,1592,8,64
472,1592,8,64
480,1568,32,192
512,1536,16,128
520,1536,16,128
528,1536,16,128
512,1552,16,128
528,1552,8,64
536,1552,8,64
528,1560,8,64
536,1560,8,64
544,1536,8,64
552,1536,8,64
544,1544,8,64
552,1544,8,64
560,1536,8,64
568,1536,8,64
560,1544,8,64
568,1544,8,64
544,1552,16,128
560,1552,8,64
568,1552,8,64
560,1560,8,64
568,1560,8,64
512,1568,16,128
528,1568,8,64
536,1568,8,64
528,1576,8,64
536,1576,8,64
512,1584,16,128
528,1584,8,64
536,1584,8,64
528,1592,8,64
536,1592,8,64
544,1568,16,128
544,1576,16,128
560,1568,16,128
544,1584,8,64
552,1584,8,64
544,1592,8,64
552,1592,8,64
560,1584,16,128
576,1536,8,64
584,1536,8,64
576,1544,8,64
584,1544,8,64
592,1536,16,128
592,1544,16,128
576,1552,16,128
592,1552,16,128
608,1536,16,128
608,1544,16,128
624,1536,8,64
632,1536,8,64
624,1544,8,64
632,1544,8,64
608,1552,8,64
616,1552,8,64
608,1560,8,64
616,1560,8,64
624,1552,16,128
632,1552,16,128
576,1568,16,128
592,1568,8,64
600,1568,8,64
592,1576,8,64
600,1576,8,64
576,1584,16,128
592,1584,16,128
608,1568,32,192
624,1568,32,192
640,1536,16,128
656,1536,16,128
640,1552,8,64
648,1552,8,64
640,1560,8,64
648,1560,8,64
656,1552,8,64
664,1552,8,64
656,1560,8,64
664,1560,8,64
672,1536,32,192
640,1568,8,64
648,1568,8,64
640,1576,8,64
648,1576,8,64
656,1568,16,128
656,1576,16,128
640,1584,16,128
656,1584,8,64
664,1584,8,64
656,1592,8,64
664,1592,8,64
672,1568,8,64
680,1568,8,64
672,1576,8,64
680,1576,8,64
688,1568,8,64
696,1568,8,64
688,1576,8,64
696,1576,8,64
672,1584,16,128
688,1584,16,128
704,1536,8,64
712,1536,8,64
704,1544,8,64
712,1544,8,64
720,1536,16,128
704,1552,16,128
720,1552,8,64
728,1552,8,64
720,1560,8,64
728,1560,8,64
736,1536,16,128
752,1536,16,128
736,1552,8,64
744,1552,8,64
736,1560,8,64
744,1560,8,64
752,1552,16,128
704,1568,32,192
720,1568,32,192
736,1568,8,64
744,1568,8,64
736,1576,8,64
744,1576,8,64
752,1568,16,128
736,1584,16,128
736,1592,16,128
752,1584,8,64
760,1584,8,64
752,1592,8,64
760,1592,8,64
768,1536,32,192
800,1536,32,192
800,1552,32,192
768,1568,16,128
784,1568,16,128
768,1584,16,128
784,1584,16,128
784,1592,16,128
800,1568,8,64
808,1568,8,64
800,1576,8,64
808,1576,8,64
816,1568,16,128
816,1576,16,128
800,1584,16,128
816,1584,8,64
824,1584,8,64
816,1592,8,64
824,1592,8,64
832,1536,16,128
832,1544,16,128
848,1536,16,128
832,1552,16,128
848,1552,8,64
856,1552,8,64
848,1560,8,64
856,1560,8,64
864,1536,16,128
880,1536,16,128
864,1552,16,128
880,1552,8,64
888,1552,8,64
880,1560,8,64
888,1560,8,64
832,1568,16,128
848,1568,16,128
832,1584,16,128
848,1584,8,64
856,1584,8,64
848,1592,8,64
856,1592,8,64
864,1568,8,64
872,1568,8,64
864,1576,8,64
872,1576,8,64
880,1568,16,128
888,1568,16,128
864,1584,16,128
880,1584,16,128
896,1536,8,64
904,1536,8,64
896,1544,8,64
904,1544,8,64
912,1536,8,64
920,1536,8,64
912,1544,8,64
920,1544,8,64
896,1552,16,128
912,1552,8,64
920,1552,8,64
912,1560,8,64
920,1560,8,64
928,1536,16,128
936,1536,16,128
944,1536,16,128
928,1552,16,128
936,1552,16,128
944,1552,16,128
896,1568,16,128
912,1568,8,64
920,1568,8,64
912,1576,8,64
920,1576,8,64
896,1584,8,64
904,1584,8,64
896,1592,8,64
904,1592,8,64
912,1584,8,64
920,1584,8,64
912,1592,8,64
920,1592,8,64
928,1568,8,64
936,1568,8,64
928,1576,8,64
936,1576,8,64
944,1568,16,128
952,1568,16,128
928,1584,16,128
944,1584,8,64
952,1584,8,64
944,1592,8,64
952,1592,8,64
960,1536,8,64
968,1536,8,64
960,1544,8,64
968,1544,8,64
976,1536,16,128
960,1552,8,64
968,1552,8,64
960,1560,8,64
968,1560,8,64
976,1552,16,128
992,1536,32,192
960,1568,16,128
976,1568,16,128
976,1576,16,128
960,1584,16,128
976,1584,16,128
992,1568,16,128
992,1576,16,128
1008,1568,16,128
992,1584,16,128
1008,1584,8,64
1016,1584,8,64
1008,1592,8,64
1016,1592,8,64
1024,1536,8,64
1032,1536,8,64
1024,1544,8,64
1032,1544,8,64
1040,1536,16,128
1024,1552,8,64
1032,1552,8,64
1024,1560,8,64
1032,1560,8,64
1040,1552,16,128
1056,1536,32,192
1024,1568,8,64
1032,1568,8,64
1024,1576,8,64
1032,1576,8,64
1040,1568,8,64
1048,1568,8,64
1040,1576,8,64
1048,1576,8,64
1024,1584,16,128
1040,1584,16,128
1056,1568,16,128
1072,1568,8,64
1080,1568,8,64
1072,1576,8,64
1080,1576,8,64
1056,1584,16,128
1072,1584,16,128
1088,1536,32,192
1104,1536,32,192
1120,1536,16,128
1128,1536,16,128
1136,1536,8,64
1144,1536,8,64
1136,1544,8,64
1144,1544,8,64
1120,1552,16,128
1120,1560,16,128
1136,1552,16,128
1088,1568,32,192
1120,1568,32,192
1152,1536,16,128
1152,1544,16,128
1168,1536,16,128
1152,1552,16,128
1168,1552,16,128
1184,1536,32,192
1152,1568,16,128
1168,1568,16,128
1152,1584,8,64
1160,1584,8,64
1152,1592,8,64
1160,1592,8,64
1168,1584,8,64
1176,1584,8,64
1168,1592,8,64
1176,1592,8,64
1184,1568,32,192
1216,1536,16,128
1232,1536,16,128
1216,1552,16,128
1232,1552,16,128
1232,1560,16,128
1248,1536,8,64
1256,1536,8,64
1248,1544,8,64
1256,1544,8,64
1264,1536,16,128
1264,1544,16,128
1248,1552,8,64
1256,1552,8,64
1248,1560,8,64
1256,1560,8,64
1264,1552,16,128
1216,1568,16,128
1232,1568,16,128
1216,1584,16,128
1216,1592,16,128
1232,1584,16,128
1248,1568,8,64
1256,1568,8,64
1248,1576,8,64
1256,1576,8,64
1264,1568,16,128
1248,1584,16,128
1264,1584,16,128
1280,1536,16,128
1296,1536,8,64
1304,1536,8,64
1296,1544,8,64
1304,1544,8,64
1280,1552,8,64
1288,1552,8,64
1280,1560,8,64
1288,1560,8,64
1296,1552,8,64
1304,1552,8,64
1296,1560,8,64
1304,1560,8,64
1312,1536,16,128
1328,1536,16,128
1336,1536,16,128
1312,1552,16,128
1328,1552,16,128
1280,1568,32,192
1312,1568,32,192
1344,1536,32,192
1344,1552,32,192
1376,1536,16,128
1384,1536,16,128
1392,1536,8,64
1400,1536,8,64
1392,1544,8,64
1400,1544,8,64
1376,1552,8,64
1384,1552,8,64
1376,1560,8,64
1384,1560,8,64
1392,1552,16,128
1344,1568,16,128
1360,1568,16,128
1344,1584,16,128
1352,1584,16,128
1360,1584,16,128
1376,1568,16,128
1392,1568,8,64
1400,1568,8,64
1392,1576,8,64
1400,1576,8,64
1376,1584,16,128
1392,1584,16,128
1408,1536,8,64
1416,1536,8,64
1408,1544,8,64
1416,1544,8,64
1424,1536,16,128
1408,1552,16,128
1424,1552,8,64
1432,1552,8,64
1424,1560,8,64
1432,1560,8,64
1440,1536,16,128
1456,1536,16,128
1440,1552,16,128
1440,1560,16,128
1456,1552,16,128
1408,1568,8,64
1416,1568,8,64
1408,1576,8,64
1416,1576,8,64
1424,1568,16,128
1408,1584,16,128
1416,1584,16,128
1424,1584,8,64
1432,1584,8,64
1424,1592,8,64
1432,1592,8,64
1440,1568,16,128
1456,1568,16,128
1440,1584,8,64
1448,1584,8,64
1440,1592,8,64
1448,1592,8,64
1456,1584,16,128
1472,1536,64,255
1536,1536,64,255
1600,1536,32,192
1632,1536,32,192
1600,1568,32,192
1632,1568,32,192
1664,1536,32,192
1696,1536,32,192
1696,1552,32,192
1664,1568,32,192
1696,1568,16,128
1712,1568,16,128
1696,1584,16,128
1712,1584,16,128
1728,1536,16,128
1744,1536,16,128
1728,1552,16,128
1744,1552,16,128
1752,1552,16,128
1760,1536,32,192
1728,1568,32,192
1760,1568,16,128
1776,1568,16,128
1760,1584,16,128
1776,1584,16,128
1792,1536,16,128
1808,1536,16,128
1792,1552,16,128
1808,1552,16,128
1824,1536,8,64
1832,1536,8,64
1824,1544,8,64
1832,1544,8,64
1840,1536,16,128
1824,1552,8,64
1832,1552,8,64
1824,1560,8,64
1832,1560,8,64
1840,1552,16,128
1792,1568,32,192
1792,1584,32,192
1824,1568,32,192
1856,1536,32,192
1888,1536,16,128
1904,1536,16,128
1888,1552,16,128
1904,1552,16,128
1856,1568,16,128
1864,1568,16,128
1872,1568,16,128
1856,1584,16,128
1872,1584,8,64
1880,1584,8,64
1872,1592,8,64
1880,1592,8,64
1888,1568,16,128
1904,1568,16,128
1888,1584,8,64
1896,1584,8,64
1888,1592,8,64
1896,1592,8,64
1904,1584,8,64
1912,1584,8,64
1904,1592,8,64
1912,1592,8,64
1920,1536,8,64
1928,1536,8,64
1920,1544,8,64
1928,1544,8,64
1936,1536,16,128
1920,1552,16,128
1936,1552,8,64
1944,1552,8,64
1936,1560,8,64
1944,1560,8,64
1952,1536,16,128
1960,1536,16,128
1968,1536,16,128
1952,1552,16,128
1968,1552,16,128
1920,1568,32,192
1952,1568,16,128
1968,1568,16,128
1952,1584,16,128
1968,1584,16,128
1984,1536,32,192
2016,1536,32,192
1984,1568,32,192
2016,1568,32,192
2048,1536,32,192
2080,1536,32,192
2048,1568,32,192
2080,1568,32,192
2080,1584,32,192
2112,1536,32,192
2144,1536,32,192
2112,1568,32,192
2144,1568,32,192
2176,1536,64,255
2240,1536,64,255
2304,1536,32,192
2336,1536,32,192
2304,1568,32,192
2336,1568,32,192
2368,1536,64,255
2432,1536,64,255
2496,1536,64,255
2560,1536,32,192
2592,1536,32,192
2560,1568,32,192
2592,1568,16,128
2608,1568,8,64
2616,1568,8,64
2608,1576,8,64
2616,1576,8,64
2592,1584,16,128
2608,1584,16,128
2624,1536,64,255
2688,1536,32,192
2720,1536,16,128
2736,1536,16,128
2720,1552,16,128
2736,1552,16,128
2688,1568,32,192
2720,1568,32,192
2752,1536,32,192
2784,1536,16,128
2800,1536,8,64
2808,1536,8,64
2800,1544,8,64
2808,1544,8,64
2784,1552,16,128
2800,1552,16,128
2808,1552,16,128
2752,1568,32,192
2784,1568,32,192
2816,1536,16,128
2816,1544,16,128
2832,1536,16,128
2816,1552,8,64
2824,1552,8,64
2816,1560,8,64
2824,1560,8,64
2832,1552,16,128
2848,1536,32,192
2816,1568,16,128
2832,1568,16,128
2816,1584,16,128
2816,1592,16,128
2832,1584,16,128
2848,1568,16,128
2864,1568,8,64
2872,1568,8,64
2864,1576,8,64
2872,1576,8,64
2848,1584,8,64
2856,1584,8,64
2848,1592,8,64
2856,1592,8,64
2864,1584,16,128
2880,1536,32,192
2912,1536,32,192
2912,1552,32,192
2880,1568,32,192
2912,1568,16,128
2928,1568,16,128
2912,1584,16,128
2920,1584,16,128
2928,1584,16,128
2944,1536,32,192
2976,1536,32,192
2944,1568,32,192
2976,1568,32,192
3008,1536,32,192
3040,1536,32,192
3008,1568,32,192
3040,1568,32,192
3072,1536,32,192
3104,1536,32,192
3072,1568,32,192
3104,1568,32,192
3136,1536,32,192
3168,1536,32,192
3136,1568,32,192
3168,1568,32,192
3200,1536,32,192
3232,1536,32,192
3200,1568,32,192
3232,1568,32,192
3264,1536,64,255
3328,1536,32,192
3360,1536,32,192
3328,1568,32,192
3360,1568,32,192
3392,1536,16,128
3400,1536,16,128
3408,1536,16,128
3392,1552,8,64
3400,1552,8,64
3392,1560,8,64
3400,1560,8,64
3408,1552,16,128
3408,1560,16,128
3424,1536,16,128
3440,1536,16,128
3424,1552,16,128
3440,1552,8,64
3448,1552,8,64
3440,1560,8,64
3448,1560,8,64
3392,1568,16,128
3408,1568,16,128
3392,1584,16,128
3408,1584,16,128
3416,1584,16,128
3424,1568,16,128
3440,1568,8,64
3448,1568,8,64
3440,1576,8,64
3448,1576,8,64
3424,1584,16,128
3424,1592,16,128
3440,1584,16,128
3456,1536,16,128
3472,1536,8,64
3480,1536,8,64
3472,1544,8,64
3480,1544,8,64
3456,1552,16,128
3472,1552,16,128
3480,1552,16,128
3488,1536,16,128
3504,1536,16,128
3488,1552,8,64
3496,1552,8,64
3488,1560,8,64
3496,1560,8,64
3504,1552,8,64
3512,1552,8,64
3504,1560,8,64
3512,1560,8,64
3456,1568,16,128
3472,1568,8,64
3480,1568,8,64
3472,1576,8,64
3480,1576,8,64
3456,1584,16,128
3472,1584,16,128
3488,1568,16,128
3504,1568,16,128
3488,1584,16,128
3504,1584,16,128
3520,1536,16,128
3536,1536,16,128
3520,1552,8,64
3528,1552,8,64
3520,1560,8,64
3528,1560,8,64
3536,1552,16,128
3552,1536,8,64
3560,1536,8,64
3552,1544,8,64
3560,1544,8,64
3568,1536,16,128
3568,1544,16,128
3552,1552,16,128
3568,1552,16,128
3520,1568,16,128
3536,1568,16,128
3520,1584,16,128
3520,1592,16,128
3536,1584,16,128
3552,1568,32,192
3584,1536,32,192
3616,1536,32,192
3584,1568,32,192
3616,1568,32,192
3648,1536,16,128
3664,1536,8,64
3672,1536,8,64
3664,1544,8,64
3672,1544,8,64
3648,1552,8,64
3656,1552,8,64
3648,1560,8,64
3656,1560,8,64
3664,1552,16,128
3680,1536,32,192
3648,1568,32,192
3680,1568,32,192
3712,1536,16,128
3728,1536,16,128
3712,1552,8,64
3720,1552,8,64
3712,1560,8,64
3720,1560,8,64
3728,1552,8,64
3736,1552,8,64
3728,1560,8,64
3736,1560,8,64
3744,1536,16,128
3752,1536,16,128
3760,1536,16,128
3744,1552,8,64
3752,1552,8,64
3744,1560,8,64
3752,1560,8,64
3760,1552,8,64
3768,1552,8,64
3760,1560,8,64
3768,1560,8,64
3712,1568,16,128
3728,1568,8,64
3736,1568,8,64
3728,1576,8,64
3736,1576,8,64
3712,1584,16,128
3712,1592,16,128
3728,1584,16,128
3744,1568,8,64
3752,1568,8,64
3744,1576,8,64
3752,1576,8,64
3760,1568,16,128
3744,1584,16,128
3752,1584,16,128
3760,1584,8,64
3768,1584,8,64
3760,1592,8,64
3768,1592,8,64
3776,1536,8,64
3784,1536,8,64
3776,1544,8,64
3784,1544,8,64
3792,1536,8,64
3800,1536,8,64
3792,1544,8,64
3800,1544,8,64
3776,1552,8,64
3784,1552,8,64
3776,1560,8,64
3784,1560,8,64
3792,1552,16,128
3808,1536,32,192
3776,1568,8,64
3784,1568,8,64
3776,1576,8,64
3784,1576,8,64
3792,1568,8,64
3800,1568,8,64
3792,1576,8,64
3800,1576,8,64
3776,1584,8,64
3784,1584,8,64
3776,1592,8,64
3784,1592,8,64
3792,1584,16,128
3800,1584,16,128
3808,1568,16,128
3824,1568,8,64
3832,1568,8,64
3824,1576,8,64
3832,1576,8,64
3808,1584,16,128
3824,1584,16,128
0,1600,8,64
8,1600,8,64
0,1608,8,64
8,1608,8,64
16,1600,8,64
24,1600,8,64
16,1608,8,64
24,1608,8,64
0,1616,16,128
16,1616,16,128
32,1600,16,128
48,1600,16,128
48,1608,16,128
32,1616,8,64
40,1616,8,64
32,1624,8,64
40,1624,8,64
48,1616,16,128
0,1632,32,192
32,1632,32,192
64,1600,16,128
64,1608,16,128
80,1600,16,128
64,1616,16,128
80,1616,16,128
96,1600,32,192
64,1632,16,128
72,1632,16,128
80,1632,8,64
88,1632,8,64
80,1640,8,64
88,1640,8,64
64,1648,16,128
80,1648,8,64
88,1648,8,64
80,1656,8,64
88,1656,8,64
96,1632,32,192
128,1600,16,128
144,1600,16,128
128,1616,16,128
144,1616,16,128
160,1600,16,128
176,1600,16,128
176,1608,16,128
160,1616,8,64
168,1616,8,64
160,1624,8,64
168,1624,8,64
176,1616,16,128
128,1632,8,64
136,1632,8,64
128,1640,8,64
136,1640,8,64
144,1632,16,128
128,1648,16,128
144,1648,16,128
160,1632,32,192
192,1600,16,128
208,1600,16,128
208,1608,16,128
192,1616,16,128
192,1624,16,128
208,1616,16,128
224,1600,16,128
232,1600,16,128
240,1600,16,128
224,1616,16,128
240,1616,8,64
248,1616,8,64
240,1624,8,64
248,1624,8,64
192,1632,16,128
208,1632,16,128
192,1648,16,128
208,1648,16,128
224,1632,16,128
232,1632,16,128
240,1632,16,128
224,1648,8,64
232,1648,8,64
224,1656,8,64
232,1656,8,64
240,1648,8,64
248,1648,8,64
240,1656,8,64
248,1656,8,64
256,1600,32,192
288,1600,16,128
304,1600,16,128
288,1616,16,128
304,1616,8,64
312,1616,8,64
304,1624,8,64
312,1624,8,64
256,1632,16,128
272,1632,8,64
280,1632,8,64
272,1640,8,64
280,1640,8,64
256,1648,8,64
264,1648,8,64
256,1656,8,64
264,1656,8,64
272,1648,16,128
288,1632,16,128
304,1632,16,128
288,1648,16,128
296,1648,16,128
304,1648,8,64
312,1648,8,64
304,1656,8,64
312,1656,8,64
320,1600,32,192
352,1600,32,192
320,1632,32,192
352,1632,16,128
368,1632,16,128
352,1648,16,128
368,1648,8,64
376,1648,8,64
368,1656,8,64
376,1656,8,64
384,1600,16,128
400,1600,16,128
400,1608,16,128
384,1616,8,64
392,1616,8,64
384,1624,8,64
392,1624,8,64
400,1616,16,128
416,1600,16,128
416,1608,16,128
432,1600,16,128
440,1600,16,128
416,1616,8,64
424,1616,8,64
416,1624,8,64
424,1624,8,64
432,1616,8,64
440,1616,8,64
432,1624,8,64
440,1624,8,64
384,1632,16,128
400,1632,16,128
384,1648,16,128
400,1648,8,64
408,1648,8,64
400,1656,8,64
408,1656,8,64
416,1632,32,192
448,1600,16,128
464,1600,8,64
472,1600,8,64
464,1608,8,64
472,1608,8,64
448,1616,16,128
464,1616,16,128
480,1600,8,64
488,1600,8,64
480,1608,8,64
488,1608,8,64
496,1600,16,128
496,1608,16,128
480,1616,16,128
496,1616,8,64
504,1616,8,64
496,1624,8,64
504,1624,8,64
448,1632,16,128
464,1632,16,128
448,1648,16,128
448,1656,16,128
464,1648,16,128
480,1632,32,192
512,1600,32,192
544,1600,32,192
512,1632,16,128
528,1632,8,64
536,1632,8,64
528,1640,8,64
536,1640,8,64
512,1648,8,64
520,1648,8,64
512,1656,8,64
520,1656,8,64
528,1648,16,128
544,1632,8,64
552,1632,8,64
544,1640,8,64
552,1640,8,64
560,1632,16,128
544,1648,16,128
544,1656,16,128
560,1648,16,128
576,1600,16,128
592,1600,16,128
576,1616,16,128
592,1616,8,64
600,1616,8,64
592,1624,8,64
600,1624,8,64
608,1600,16,128
624,1600,16,128
608,1616,16,128
624,1616,16,128
624,1624,16,128
576,1632,16,128
584,1632,16,128
592,1632,16,128
576,1648,8,64
584,1648,8,64
576,1656,8,64
584,1656,8,64
592,1648,16,128
608,1632,32,192
640,1600,32,192
672,1600,32,192
640,1632,8,64
648,1632,8,64
640,1640,8,64
648,1640,8,64
656,1632,16,128
640,1648,16,128
656,1648,16,128
672,1632,16,128
688,1632,16,128
672,1648,8,64
680,1648,8,64
672,1656,8,64
680,1656,8,64
688,1648,16,128
704,1600,32,192
736,1600,16,128
752,1600,16,128
736,1616,16,128
752,1616,8,64
760,1616,8,64
752,1624,8,64
760,1624,8,64
704,1632,16,128
720,1632,8,64
728,1632,8,64
720,1640,8,64
728,1640,8,64
704,1648,16,128
720,1648,16,128
736,1632,32,192
768,1600,32,192
800,1600,8,64
808,1600,8,64
800,1608,8,64
808,1608,8,64
816,1600,16,128
816,1608,16,128
800,1616,8,64
808,1616,8,64
800,1624,8,64
808,1624,8,64
816,1616,16,128
768,1632,16,128
784,1632,16,128
784,1640,16,128
768,1648,8,64
776,1648,8,64
768,1656,8,64
776,1656,8,64
784,1648,16,128
800,1632,16,128
800,1640,16,128
816,1632,16,128
800,1648,16,128
816,1648,16,128
832,1600,16,128
848,1600,16,128
832,1616,16,128
848,1616,8,64
856,1616,8,64
848,1624,8,64
856,1624,8,64
864,1600,8,64
872,1600,8,64
864,1608,8,64
872,1608,8,64
880,1600,16,128
880,1608,16,128
864,1616,16,128
864,1624,16,128
880,1616,8,64
888,1616,8,64
880,1624,8,64
888,1624,8,64
832,1632,16,128
848,1632,16,128
832,1648,8,64
840,1648,8,64
832,1656,8,64
840,1656,8,64
848,1648,16,128
864,1632,8,64
872,1632,8,64
864,1640,8,64
872,1640,8,64
880,1632,8,64
888,1632,8,64
880,1640,8,64
888,1640,8,64
864,1648,16,128
880,1648,16,128
896,1600,8,64
904,1600,8,64
896,1608,8,64
904,1608,8,64
912,1600,8,64
920,1600,8,64
912,1608,8,64
920,1608,8,64
896,1616,8,64
904,1616,8,64
896,1624,8,64
904,1624,8,64
912,1616,16,128
928,1600,16,128
928,1608,16,128
944,1600,16,128
928,1616,16,128
944,1616,16,128
944,1624,16,128
896,1632,8,64
904,1632,8,64
896,1640,8,64
904,1640,8,64
912,1632,8,64
920,1632,8,64
912,1640,8,64
920,1640,8,64
896,1648,8,64
904,1648,8,64
896,1656,8,64
904,1656,8,64
912,1648,16,128
928,1632,8,64
936,1632,8,64
928,1640,8,64
936,1640,8,64
944,1632,16,128
928,1648,16,128
928,1656,16,128
944,1648,16,128
952,1648,16,128
960,1600,16,128
976,1600,16,128
960,1616,16,128
968,1616,16,128
976,1616,16,128
992,1600,32,192
960,1632,8,64
968,1632,8,64
960,1640,8,64
968,1640,8,64
976,1632,16,128
960,1648,16,128
976,1648,16,128
992,1632,16,128
1008,1632,8,64
1016,1632,8,64
1008,1640,8,64
1016,1640,8,64
992,1648,16,128
992,1656,16,128
1008,1648,16,128
1024,1600,8,64
1032,1600,8,64
1024,1608,8,64
1032,1608,8,64
1040,1600,16,128
1040,1608,16,128
1024,1616,16,128
1040,1616,8,64
1048,1616,8,64
1040,1624,8,64
1048,1624,8,64
1056,1600,16,128
1072,1600,16,128
1056,1616,16,128
1072,1616,16,128
1024,1632,32,192
1056,1632,32,192
1056,1648,32,192
1088,1600,8,64
1096,1600,8,64
1088,1608,8,64
1096,1608,8,64
1104,1600,16,128
1088,1616,8,64
1096,1616,8,64
1088,1624,8,64
1096,1624,8,64
1104,1616,16,128
1112,1616,16,128
1120,1600,16,128
1136,1600,16,128
1120,1616,16,128
1136,1616,8,64
1144,1616,8,64
1136,1624,8,64
1144,1624,8,64
1088,1632,32,192
1120,1632,16,128
1136,1632,16,128
1120,1648,16,128
1128,1648,16,128
1136,1648,16,128
1152,1600,16,128
1168,1600,8,64
1176,1600,8,64
1168,1608,8,64
1176,1608,8,64
1152,1616,8,64
1160,1616,8,64
1152,1624,8,64
1160,1624,8,64
1168,1616,16,128
1184,1600,32,192
1152,1632,8,64
1160,1632,8,64
1152,1640,8,64
1160,1640,8,64
1168,1632,16,128
1168,1640,16,128
1152,1648,16,128
1168,1648,16,128
1184,1632,16,128
1200,1632,16,128
1184,1648,8,64
1192,1648,8,64
1184,1656,8,64
1192,1656,8,64
1200,1648,16,128
1216,1600,8,64
1224,1600,8,64
1216,1608,8,64
1224,1608,8,64
1232,1600,8,64
1240,1600,8,64
1232,1608,8,64
1240,1608,8,64
1216,1616,16,128
1216,1624,16,128
1232,1616,8,64
1240,1616,8,64
1232,1624,8,64
1240,1624,8,64
1248,1600,32,192
1216,1632,8,64
1224,1632,8,64
1216,1640,8,64
1224,1640,8,64
1232,1632,8,64
1240,1632,8,64
1232,1640,8,64
1240,1640,8,64
1216,1648,16,128
1232,1648,16,128
1248,1632,16,128
1248,1640,16,128
1264,1632,16,128
1272,1632,16,128
1248,1648,16,128
1264,1648,16,128
1280,1600,16,128
1296,1600,16,128
1280,1616,8,64
1288,1616,8,64
1280,1624,8,64
1288,1624,8,64
1296,1616,16,128
1312,1600,16,128
1328,1600,8,64
1336,1600,8,64
1328,1608,8,64
1336,1608,8,64
1312,1616,16,128
1328,1616,16,128
1336,1616,16,128
1280,1632,32,192
1296,1632,32,192
1312,1632,16,128
1328,1632,8,64
1336,1632,8,64
1328,1640,8,64
1336,1640,8,64
1312,1648,8,64
1320,1648,8,64
1312,1656,8,64
1320,1656,8,64
1328,1648,8,64
1336,1648,8,64
1328,1656,8,64
1336,1656,8,64
1344,1600,32,192
1376,1600,16,128
1392,1600,16,128
1376,1616,16,128
1392,1616,16,128
1392,1624,16,128
1344,1632,16,128
1360,1632,16,128
1344,1648,16,128
1360,1648,16,128
1376,1632,16,128
1384,1632,16,128
1392,1632,8,64
1400,1632,8,64
1392,1640,8,64
1400,1640,8,64
1376,1648,16,128
1384,1648,16,128
1392,1648,16,128
1408,1600,16,128
1424,1600,16,128
1408,1616,16,128
1424,1616,16,128
1440,1600,32,192
1408,1632,32,192
1440,1632,16,128
1448,1632,16,128
1456,1632,16,128
1440,1648,16,128
1456,1648,16,128
1472,1600,32,192
1504,1600,32,192
1472,1632,32,192
1504,1632,32,192
1536,1600,64,255
1600,1600,32,192
1632,1600,32,192
1600,1632,32,192
1616,1632,32,192
1632,1632,16,128
1648,1632,16,128
1632,1648,16,128
1648,1648,16,128
1664,1600,32,192
1664,1616,32,192
1696,1600,8,64
1704,1600,8,64
1696,1608,8,64
1704,1608,8,64
1712,1600,16,128
1696,1616,16,128
1712,1616,16,128
1712,1624,16,128
1664,1632,32,192
1696,1632,32,192
1696,1648,32,192
1728,1600,32,192
1760,1600,32,192
1728,1632,32,192
1760,1632,32,192
1760,1648,32,192
1792,1600,16,128
1808,1600,16,128
1792,1616,8,64
1800,1616,8,64
1792,1624,8,64
1800,1624,8,64
1808,1616,16,128
1824,1600,16,128
1840,1600,16,128
1840,1608,16,128
1824,1616,16,128
1840,1616,16,128
1792,1632,16,128
1808,1632,16,128
1792,1648,16,128
1808,1648,16,128
1824,1632,32,192
1856,1600,32,192
1888,1600,16,128
1904,1600,16,128
1888,1616,16,128
1904,1616,8,64
1912,1616,8,64
1904,1624,8,64
1912,1624,8,64
1856,1632,32,192
1888,1632,32,192
1920,1600,32,192
1952,1600,8,64
1960,1600,8,64
1952,1608,8,64
1960,1608,8,64
1968,1600,16,128
1952,1616,16,128
1968,1616,16,128
1920,1632,32,192
1952,1632,32,192
1984,1600,16,128
2000,1600,16,128
1984,1616,16,128
2000,1616,16,128
2016,1600,32,192
1984,1632,32,192
2016,1632,32,192
2048,1600,32,192
2080,1600,16,128
2096,1600,16,128
2080,1616,16,128
2080,1624,16,128
2096,1616,16,128
2048,1632,32,192
2080,1632,16,128
2096,1632,16,128
2080,1648,16,128
2096,1648,16,128
2112,1600,32,192
2144,1600,32,192
2112,1632,32,192
2112,1648,32,192
2144,1632,32,192
2144,1648,32,192
2176,1600,32,192
2208,1600,32,192
2176,1632,32,192
2208,1632,32,192
2240,1600,32,192
2272,1600,32,192
2240,1632,32,192
2272,1632,32,192
2304,1600,32,192
2336,1600,32,192
2304,1632,32,192
2336,1632,32,192
2368,1600,64,255
2432,1600,32,192
2464,1600,32,192
2432,1632,16,128
2448,1632,8,64
2456,1632,8,64
