pos_largura,pos_altura,quadratico,valor
1520,784,8,64
1528,784,8,64
1520,792,8,64
1528,792,4,0
1472,800,8,64
1480,800,8,64
1472,808,8,64
1480,808,8,64
1488,800,8,64
1496,800,8,64
1488,808,8,64
1496,808,8,64
1472,816,16,128
1488,816,8,64
1496,816,8,64
1488,824,8,64
1496,824,8,64
1504,800,16,128
1520,800,16,128
1504,816,16,128
1520,816,8,64
1528,816,8,64
1520,824,8,64
1528,824,8,64
1536,768,8,64
1544,768,8,64
1536,776,8,64
1544,776,8,64
1552,768,8,64
1560,768,4,0
1552,776,8,64
1560,776,8,64
1536,784,16,128
1552,784,16,128
1568,768,8,64
1576,768,8,64
1568,776,8,64
1576,776,8,64
1584,768,8,64
1592,768,8,64
1584,776,8,64
1592,776,8,64
1568,784,16,128
1584,784,16,128
1536,800,16,128
1552,800,16,128
1536,816,16,128
1544,816,16,128
1552,816,16,128
1568,800,32,192
1600,768,32,192
1632,768,8,64
1640,768,8,64
1632,776,8,64
1640,776,8,64
1648,768,16,128
1648,776,16,128
1632,784,16,128
1648,784,8,64
1656,784,8,64
1648,792,8,64
1656,792,8,64
1600,800,32,192
1632,800,16,128
1648,800,8,64
1656,800,8,64
1648,808,8,64
1656,808,8,64
1632,816,8,64
1640,816,8,64
1632,824,8,64
1640,824,8,64
1648,816,16,128
1664,768,16,128
1680,768,16,128
1664,784,16,128
1680,784,16,128
1696,768,32,192
1712,768,32,192
1664,800,16,128
1680,800,8,64
1688,800,8,64
1680,808,8,64
1688,808,8,64
1664,816,16,128
1680,816,8,64
1688,816,8,64
1680,824,8,64
1688,824,8,64
1696,800,8,64
1704,800,8,64
1696,808,8,64
1704,808,8,64
1712,800,16,128
1696,816,16,128
1712,816,16,128
1728,768,32,192
1760,768,32,192
1728,800,32,192
1760,800,32,192
1792,768,32,192
1824,768,32,192
1792,800,32,192
1824,800,32,192
1856,768,32,192
1888,768,32,192
1856,800,32,192
1888,800,32,192
0,832,32,192
32,832,16,128
48,832,8,64
56,832,8,64
48,840,8,64
56,840,8,64
32,848,8,64
40,848,8,64
32,856,8,64
40,856,8,64
48,848,8,64
56,848,8,64
48,856,8,64
56,856,8,64
0,864,32,192
32,864,16,128
48,864,16,128
32,880,16,128
48,880,16,128
64,832,32,192
64,848,32,192
96,832,16,128
112,832,16,128
96,848,16,128
112,848,16,128
64,864,16,128
80,864,16,128
64,880,8,64
72,880,8,64
64,888,8,64
72,888,8,64
80,880,16,128
96,864,16,128
112,864,8,64
120,864,8,64
112,872,8,64
120,872,8,64
96,880,16,128
112,880,16,128
128,832,32,192
160,832,16,128
160,840,16,128
176,832,8,64
184,832,8,64
176,840,8,64
184,840,8,64
160,848,16,128
176,848,8,64
184,848,8,64
176,856,8,64
184,856,8,64
128,864,16,128
144,864,16,128
128,880,16,128
144,880,16,128
160,864,32,192
192,832,32,192
224,832,16,128
240,832,16,128
224,848,16,128
240,848,16,128
192,864,16,128
208,864,16,128
192,880,16,128
208,880,16,128
224,864,32,192
256,832,32,192
288,832,32,192
256,864,8,64
264,864,8,64
256,872,8,64
264,872,8,64
272,864,16,128
256,880,16,128
272,880,8,64
280,880,8,64
272,888,8,64
280,888,8,64
288,864,16,128
288,872,16,128
304,864,16,128
288,880,16,128
304,880,16,128
320,832,32,192
352,832,16,128
368,832,8,64
376,832,8,64
368,840,8,64
376,840,8,64
352,848,16,128
368,848,8,64
376,848,8,64
368,856,8,64
376,856,8,64
320,864,32,192
352,864,8,64
360,864,8,64
352,872,8,64
360,872,8,64
368,864,8,64
376,864,8,64
368,872,8,64
376,872,8,64
352,880,8,64
360,880,8,64
352,888,8,64
360,888,8,64
368,880,8,64
376,880,8,64
368,888,8,64
376,888,8,64
384,832,16,128
400,832,16,128
400,840,16,128
384,848,16,128
400,848,16,128
416,832,16,128
416,840,16,128
432,832,16,128
416,848,8,64
424,848,8,64
416,856,8,64
424,856,8,64
432,848,8,64
440,848,8,64
432,856,8,64
440,856,8,64
384,864,16,128
400,864,8,64
408,864,8,64
400,872,8,64
408,872,8,64
384,880,16,128
400,880,16,128
416,864,16,128
432,864,16,128
440,864,16,128
416,880,16,128
432,880,16,128
448,832,32,192
480,832,8,64
488,832,8,64
480,840,8,64
488,840,8,64
496,832,16,128
504,832,16,128
480,848,16,128
496,848,16,128
448,864,32,192
480,864,32,192
512,832,16,128
528,832,16,128
512,848,16,128
528,848,8,64
536,848,8,64
528,856,8,64
536,856,8,64
544,832,8,64
552,832,8,64
544,840,8,64
552,840,8,64
560,832,8,64
568,832,8,64
560,840,8,64
568,840,8,64
544,848,8,64
552,848,8,64
544,856,8,64
552,856,8,64
560,848,16,128
512,864,8,64
520,864,8,64
512,872,8,64
520,872,8,64
528,864,8,64
536,864,8,64
528,872,8,64
536,872,8,64
512,880,8,64
520,880,8,64
512,888,8,64
520,888,8,64
528,880,8,64
536,880,8,64
528,888,8,64
536,888,8,64
544,864,8,64
552,864,8,64
544,872,8,64
552,872,8,64
560,864,16,128
568,864,16,128
544,880,16,128
560,880,8,64
568,880,8,64
560,888,8,64
568,888,8,64
576,832,8,64
584,832,8,64
576,840,8,64
584,840,8,64
592,832,16,128
592,840,16,128
576,848,16,128
592,848,8,64
600,848,8,64
592,856,8,64
600,856,8,64
608,832,8,64
616,832,8,64
608,840,8,64
616,840,8,64
624,832,8,64
632,832,8,64
624,840,8,64
632,840,8,64
608,848,16,128
608,856,16,128
624,848,4,0
632,848,8,64
624,856,8,64
632,856,8,64
576,864,16,128
592,864,16,128
600,864,16,128
576,880,16,128
592,880,8,64
600,880,8,64
592,888,8,64
600,888,8,64
608,864,8,64
616,864,8,64
608,872,8,64
616,872,8,64
624,864,16,128
608,880,16,128
616,880,16,128
624,880,8,64
632,880,8,64
624,888,8,64
632,888,8,64
640,832,16,128
656,832,8,64
664,832,8,64
656,840,8,64
664,840,8,64
640,848,8,64
648,848,8,64
640,856,8,64
648,856,8,64
656,848,8,64
664,848,8,64
656,856,8,64
664,856,8,64
672,832,16,128
688,832,4,0
696,832,8,64
688,840,4,0
696,840,8,64
672,848,8,64
680,848,4,0
672,856,8,64
680,856,8,64
688,848,8,64
696,848,8,64
688,856,4,0
696,856,8,64
640,864,16,128
656,864,16,128
640,880,16,128
656,880,8,64
664,880,8,64
656,888,8,64
664,888,8,64
672,864,16,128
688,864,8,64
696,864,8,64
688,872,8,64
696,872,8,64
672,880,8,64
680,880,8,64
672,888,8,64
680,888,8,64
688,880,8,64
696,880,8,64
688,888,8,64
696,888,8,64
704,832,16,128
704,840,16,128
720,832,16,128
704,848,16,128
720,848,8,64
728,848,8,64
720,856,8,64
728,856,8,64
736,832,8,64
744,832,8,64
736,840,8,64
744,840,8,64
752,832,8,64
760,832,8,64
752,840,8,64
760,840,8,64
736,848,8,64
744,848,8,64
736,856,8,64
744,856,8,64
752,848,16,128
752,856,16,128
704,864,8,64
712,864,8,64
704,872,8,64
712,872,8,64
720,864,8,64
728,864,8,64
720,872,8,64
728,872,8,64
704,880,16,128
720,880,8,64
728,880,8,64
720,888,8,64
728,888,8,64
736,864,16,128
736,872,16,128
752,864,8,64
760,864,8,64
752,872,8,64
760,872,8,64
736,880,16,128
736,888,16,128
752,880,8,64
760,880,8,64
752,888,8,64
760,888,8,64
768,832,8,64
776,832,4,0
768,840,8,64
776,840,8,64
784,832,16,128
792,832,16,128
768,848,8,64
776,848,8,64
768,856,8,64
776,856,8,64
784,848,8,64
792,848,8,64
784,856,8,64
792,856,8,64
800,832,8,64
808,832,8,64
800,840,8,64
808,840,8,64
816,832,8,64
824,832,8,64
816,840,8,64
824,840,8,64
800,848,8,64
808,848,8,64
800,856,8,64
808,856,8,64
816,848,8,64
824,848,8,64
816,856,8,64
824,856,8,64
768,864,8,64
776,864,8,64
768,872,8,64
776,872,8,64
784,864,8,64
792,864,8,64
784,872,8,64
792,872,8,64
768,880,8,64
776,880,8,64
768,888,8,64
776,888,8,64
784,880,8,64
792,880,8,64
784,888,8,64
792,888,8,64
800,864,8,64
808,864,8,64
800,872,8,64
808,872,8,64
816,864,8,64
824,864,8,64
816,872,8,64
824,872,8,64
800,880,8,64
808,880,8,64
800,888,8,64
808,888,8,64
816,880,8,64
824,880,8,64
816,888,8,64
824,888,8,64
832,832,8,64
840,832,4,0
832,840,8,64
840,840,8,64
848,832,8,64
856,832,8,64
848,840,8,64
856,840,8,64
832,848,8,64
840,848,8,64
832,856,8,64
840,856,8,64
848,848,8,64
856,848,8,64
848,856,8,64
856,856,8,64
864,832,16,128
880,832,8,64
888,832,8,64
880,840,8,64
888,840,8,64
864,848,8,64
872,848,8,64
864,856,8,64
872,856,8,64
880,848,8,64
888,848,4,0
880,856,8,64
888,856,8,64
832,864,8,64
840,864,8,64
832,872,8,64
840,872,8,64
848,864,8,64
856,864,8,64
848,872,8,64
856,872,8,64
832,880,8,64
840,880,8,64
832,888,8,64
840,888,8,64
848,880,8,64
856,880,8,64
848,888,8,64
856,888,8,64
864,864,8,64
872,864,8,64
864,872,8,64
872,872,8,64
880,864,8,64
888,864,8,64
880,872,8,64
888,872,8,64
864,880,8,64
872,880,4,0
864,888,8,64
872,888,8,64
880,880,8,64
888,880,8,64
880,888,8,64
888,888,8,64
896,832,4,0
904,832,8,64
896,840,4,0
904,840,8,64
912,832,16,128
912,840,16,128
896,848,8,64
904,848,8,64
896,856,8,64
904,856,8,64
912,848,8,64
920,848,8,64
912,856,4,0
920,856,4,0
928,832,8,64
936,832,8,64
928,840,8,64
936,840,8,64
944,832,16,128
944,840,16,128
928,848,8,64
936,848,8,64
928,856,8,64
936,856,8,64
944,848,16,128
944,856,16,128
896,864,8,64
904,864,8,64
896,872,4,0
904,872,8,64
912,864,4,0
920,864,8,64
912,872,8,64
920,872,4,0
896,880,8,64
904,880,8,64
896,888,8,64
904,888,8,64
912,880,8,64
920,880,8,64
912,888,8,64
920,888,8,64
928,864,8,64
936,864,8,64
928,872,8,64
936,872,8,64
944,864,8,64
952,864,8,64
944,872,8,64
952,872,8,64
928,880,8,64
936,880,8,64
928,888,8,64
936,888,8,64
944,880,8,64
952,880,8,64
944,888,4,0
952,888,8,64
960,832,8,64
968,832,8,64
960,840,8,64
968,840,8,64
976,832,8,64
984,832,4,0
976,840,8,64
984,840,8,64
960,848,8,64
968,848,8,64
960,856,8,64
968,856,8,64
976,848,8,64
984,848,8,64
976,856,8,64
984,856,4,0
992,832,16,128
992,840,16,128
1008,832,8,64
1016,832,8,64
1008,840,8,64
1016,840,8,64
992,848,8,64
1000,848,8,64
992,856,8,64
1000,856,8,64
1008,848,16,128
1008,856,16,128
960,864,16,128
976,864,8,64
984,864,8,64
976,872,8,64
984,872,8,64
960,880,8,64
968,880,8,64
960,888,8,64
968,888,8,64
976,880,16,128
976,888,16,128
992,864,8,64
1000,864,8,64
992,872,8,64
1000,872,8,64
1008,864,8,64
1016,864,8,64
1008,872,8,64
1016,872,8,64
992,880,16,128
1008,880,16,128
1024,832,8,64
1032,832,8,64
1024,840,8,64
1032,840,8,64
1040,832,8,64
1048,832,8,64
1040,840,8,64
1048,840,8,64
1024,848,16,128
1040,848,8,64
1048,848,8,64
1040,856,8,64
1048,856,8,64
1056,832,8,64
1064,832,8,64
1056,840,8,64
1064,840,8,64
1072,832,8,64
1080,832,8,64
1072,840,8,64
1080,840,8,64
1056,848,16,128
1072,848,8,64
1080,848,8,64
1072,856,8,64
1080,856,8,64
1024,864,16,128
1024,872,16,128
1040,864,16,128
1040,872,16,128
1024,880,8,64
1032,880,8,64
1024,888,8,64
1032,888,8,64
1040,880,8,64
1048,880,8,64
1040,888,8,64
1048,888,8,64
1056,864,8,64
1064,864,8,64
1056,872,8,64
1064,872,8,64
1072,864,8,64
1080,864,8,64
1072,872,8,64
1080,872,8,64
1056,880,8,64
1064,880,8,64
1056,888,8,64
1064,888,8,64
1072,880,8,64
1080,880,8,64
1072,888,8,64
1080,888,8,64
1088,832,8,64
1096,832,8,64
1088,840,8,64
1096,840,8,64
1104,832,8,64
1112,832,8,64
1104,840,8,64
1112,840,8,64
1088,848,8,64
1096,848,8,64
1088,856,8,64
1096,856,8,64
1104,848,8,64
1112,848,4,0
1104,856,8,64
1112,856,8,64
1120,832,16,128
1136,832,8,64
1144,832,8,64
1136,840,8,64
1144,840,4,0
1120,848,16,128
1136,848,16,128
1088,864,8,64
1096,864,8,64
1088,872,8,64
1096,872,8,64
1104,864,8,64
1112,864,8,64
1104,872,8,64
1112,872,8,64
1088,880,8,64
1096,880,8,64
1088,888,8,64
1096,888,8,64
1104,880,16,128
1120,864,8,64
1128,864,8,64
1120,872,8,64
1128,872,8,64
1136,864,16,128
1120,880,8,64
1128,880,8,64
1120,888,8,64
1128,888,8,64
1136,880,8,64
1144,880,8,64
1136,888,8,64
1144,888,8,64
1152,832,16,128
1168,832,8,64
1176,832,8,64
1168,840,8,64
1176,840,8,64
1152,848,8,64
1160,848,8,64
1152,856,8,64
1160,856,8,64
1168,848,16,128
1184,832,16,128
1200,832,8,64
1208,832,8,64
1200,840,8,64
1208,840,8,64
1184,848,16,128
1192,848,16,128
1200,848,8,64
1208,848,4,0
1200,856,8,64
1208,856,8,64
1152,864,8,64
1160,864,8,64
1152,872,8,64
1160,872,8,64
1168,864,8,64
1176,864,8,64
1168,872,8,64
1176,872,8,64
1152,880,8,64
1160,880,8,64
1152,888,8,64
1160,888,8,64
1168,880,8,64
1176,880,8,64
1168,888,8,64
1176,888,8,64
1184,864,8,64
1192,864,8,64
1184,872,8,64
1192,872,4,0
1200,864,8,64
1208,864,8,64
1200,872,8,64
1208,872,8,64
1184,880,8,64
1192,880,8,64
1184,888,8,64
1192,888,8,64
1200,880,8,64
1208,880,8,64
1200,888,8,64
1208,888,8,64
1216,832,8,64
1224,832,8,64
1216,840,8,64
1224,840,8,64
1232,832,8,64
1240,832,8,64
1232,840,8,64
1240,840,8,64
1216,848,8,64
1224,848,8,64
1216,856,8,64
1224,856,8,64
1232,848,8,64
1240,848,8,64
1232,856,8,64
1240,856,8,64
1248,832,8,64
1256,832,4,0
1248,840,8,64
1256,840,8,64
1264,832,4,0
1272,832,8,64
1264,840,8,64
1272,840,8,64
1248,848,8,64
1256,848,8,64
1248,856,4,0
1256,856,8,64
1264,848,16,128
1272,848,16,128
1216,864,16,128
1224,864,16,128
1232,864,8,64
1240,864,8,64
1232,872,8,64
1240,872,8,64
1216,880,8,64
1224,880,4,0
1216,888,8,64
1224,888,8,64
1232,880,8,64
1240,880,4,0
1232,888,8,64
1240,888,8,64
1248,864,8,64
1256,864,8,64
1248,872,8,64
1256,872,4,0
1264,864,8,64
1272,864,8,64
1264,872,8,64
1272,872,8,64
1248,880,8,64
1256,880,8,64
1248,888,8,64
1256,888,8,64
1264,880,8,64
1272,880,4,0
1264,888,8,64
1272,888,8,64
1280,832,8,64
1288,832,8,64
1280,840,8,64
1288,840,8,64
1296,832,8,64
1304,832,8,64
1296,840,8,64
1304,840,8,64
1280,848,8,64
1288,848,8,64
1280,856,8,64
1288,856,8,64
1296,848,8,64
1304,848,8,64
1296,856,8,64
1304,856,8,64
1312,832,8,64
1320,832,8,64
1312,840,8,64
1320,840,8,64
1328,832,4,0
1336,832,8,64
1328,840,8,64
1336,840,8,64
1312,848,8,64
1320,848,8,64
1312,856,8,64
1320,856,8,64
1328,848,8,64
1336,848,8,64
1328,856,8,64
1336,856,8,64
1280,864,16,128
1280,872,16,128
1296,864,8,64
1304,864,8,64
1296,872,8,64
1304,872,8,64
1280,880,8,64
1288,880,8,64
1280,888,8,64
1288,888,8,64
1296,880,16,128
1304,880,16,128
1312,864,4,0
1320,864,8,64
1312,872,8,64
1320,872,8,64
1328,864,4,0
1336,864,8,64
1328,872,8,64
1336,872,8,64
1312,880,16,128
1320,880,16,128
1328,880,16,128
1344,832,8,64
1352,832,8,64
1344,840,8,64
1352,840,8,64
1360,832,8,64
1368,832,8,64
1360,840,8,64
1368,840,8,64
1344,848,16,128
1360,848,16,128
1376,832,8,64
1384,832,8,64
1376,840,8,64
1384,840,8,64
1392,832,8,64
1400,832,8,64
1392,840,8,64
1400,840,4,0
1376,848,8,64
1384,848,8,64
1376,856,8,64
1384,856,8,64
1392,848,8,64
1400,848,8,64
1392,856,8,64
1400,856,8,64
1344,864,16,128
1360,864,16,128
1368,864,16,128
1344,880,8,64
1352,880,8,64
1344,888,8,64
1352,888,8,64
1360,880,8,64
1368,880,8,64
1360,888,8,64
1368,888,8,64
1376,864,16,128
1384,864,16,128
1392,864,8,64
1400,864,8,64
1392,872,8,64
1400,872,8,64
1376,880,8,64
1384,880,8,64
1376,888,8,64
1384,888,8,64
1392,880,8,64
1400,880,8,64
1392,888,8,64
1400,888,4,0
1408,832,16,128
1424,832,16,128
1408,848,16,128
1424,848,16,128
1440,832,16,128
1456,832,16,128
1440,848,16,128
1456,848,16,128
1408,864,8,64
1416,864,8,64
1408,872,8,64
1416,872,8,64
1424,864,16,128
1408,880,8,64
1416,880,8,64
1408,888,8,64
1416,888,8,64
1424,880,16,128
1440,864,16,128
1456,864,16,128
1464,864,16,128
1440,880,16,128
1456,880,8,64
1464,880,8,64
1456,888,8,64
1464,888,8,64
1472,832,8,64
1480,832,8,64
1472,840,8,64
1480,840,8,64
1488,832,8,64
1496,832,8,64
1488,840,8,64
1496,840,8,64
1472,848,8,64
1480,848,8,64
1472,856,8,64
1480,856,8,64
1488,848,8,64
1496,848,8,64
1488,856,8,64
1496,856,8,64
1504,832,8,64
1512,832,8,64
1504,840,8,64
1512,840,8,64
1520,832,8,64
1528,832,8,64
1520,840,8,64
1528,840,8,64
1504,848,16,128
1520,848,16,128
1520,856,16,128
1472,864,8,64
1480,864,8,64
1472,872,8,64
1480,872,8,64
1488,864,16,128
1496,864,16,128
1472,880,16,128
1488,880,16,128
1504,864,16,128
1520,864,8,64
1528,864,8,64
1520,872,8,64
1528,872,8,64
1504,880,16,128
1520,880,8,64
1528,880,8,64
1520,888,8,64
1528,888,8,64
1536,832,8,64
1544,832,8,64
1536,840,8,64
1544,840,8,64
1552,832,16,128
1536,848,16,128
1552,848,16,128
1568,832,32,192
1536,864,32,192
1568,864,32,192
1568,880,32,192
1600,832,16,128
1616,832,8,64
1624,832,8,64
1616,840,8,64
1624,840,8,64
1600,848,16,128
1616,848,16,128
1632,832,16,128
1648,832,16,128
1632,848,16,128
1648,848,16,128
1600,864,16,128
1616,864,16,128
1600,880,8,64
1608,880,8,64
1600,888,8,64
1608,888,8,64
1616,880,16,128
1632,864,16,128
1648,864,16,128
1632,880,16,128
1648,880,16,128
1664,832,16,128
1680,832,16,128
1664,848,8,64
1672,848,8,64
1664,856,8,64
1672,856,8,64
1680,848,16,128
1696,832,16,128
1712,832,16,128
1696,848,16,128
1712,848,8,64
1720,848,8,64
1712,856,8,64
1720,856,8,64
1664,864,8,64
1672,864,8,64
1664,872,8,64
1672,872,8,64
1680,864,16,128
1688,864,16,128
1664,880,16,128
1680,880,16,128
1696,864,32,192
1728,832,16,128
1744,832,8,64
1752,832,8,64
1744,840,8,64
1752,840,8,64
1728,848,16,128
1744,848,16,128
1760,832,16,128
1776,832,16,128
1760,848,16,128
1768,848,16,128
1776,848,8,64
1784,848,8,64
1776,856,8,64
1784,856,8,64
1728,864,32,192
1760,864,16,128
1776,864,16,128
1760,880,16,128
1776,880,8,64
1784,880,8,64
1776,888,8,64
1784,888,8,64
1792,832,32,192
1824,832,32,192
1792,864,32,192
1824,864,32,192
1856,832,32,192
1888,832,16,128
1904,832,16,128
1888,848,16,128
1904,848,16,128
1856,864,32,192
1888,864,32,192
0,896,16,128
16,896,16,128
0,912,8,64
8,912,8,64
0,920,8,64
8,920,8,64
16,912,16,128
32,896,16,128
48,896,16,128
32,912,16,128
48,912,16,128
0,928,16,128
16,928,16,128
0,944,16,128
16,944,16,128
32,928,32,192
64,896,16,128
80,896,16,128
64,912,16,128
64,920,16,128
80,912,16,128
96,896,32,192
96,912,32,192
64,928,16,128
80,928,16,128
64,944,16,128
80,944,16,128
96,928,32,192
128,896,16,128
144,896,16,128
128,912,16,128
144,912,16,128
160,896,32,192
128,928,32,192
160,928,32,192
192,896,16,128
192,904,16,128
208,896,16,128
192,912,16,128
208,912,16,128
224,896,8,64
232,896,8,64
224,904,8,64
232,904,8,64
240,896,16,128
224,912,8,64
232,912,8,64
224,920,8,64
232,920,8,64
240,912,8,64
248,912,8,64
240,920,8,64
248,920,8,64
192,928,32,192
224,928,16,128
240,928,8,64
248,928,8,64
240,936,8,64
248,936,8,64
224,944,16,128
224,952,16,128
240,944,8,64
248,944,8,64
240,952,8,64
248,952,8,64
256,896,32,192
288,896,8,64
296,896,8,64
288,904,8,64
296,904,8,64
304,896,16,128
288,912,8,64
296,912,8,64
288,920,8,64
296,920,8,64
304,912,16,128
256,928,16,128
272,928,16,128
256,944,8,64
264,944,8,64
256,952,8,64
264,952,8,64
272,944,8,64
280,944,8,64
272,952,8,64
280,952,8,64
288,928,16,128
304,928,16,128
288,944,16,128
304,944,16,128
320,896,8,64
328,896,8,64
320,904,8,64
328,904,8,64
336,896,16,128
320,912,16,128
320,920,16,128
336,912,16,128
336,920,16,128
352,896,16,128
352,904,16,128
368,896,16,128
352,912,16,128
368,912,8,64
376,912,8,64
368,920,8,64
376,920,8,64
320,928,32,192
352,928,8,64
360,928,8,64
352,936,8,64
360,936,8,64
368,928,16,128
376,928,16,128
352,944,16,128
368,944,8,64
376,944,8,64
368,952,8,64
376,952,8,64
384,896,16,128
392,896,16,128
400,896,8,64
408,896,8,64
400,904,8,64
408,904,8,64
384,912,16,128
400,912,16,128
400,920,16,128
416,896,8,64
424,896,8,64
416,904,8,64
424,904,8,64
432,896,16,128
416,912,8,64
424,912,8,64
416,920,8,64
424,920,8,64
432,912,16,128
384,928,16,128
400,928,8,64
408,928,8,64
400,936,8,64
408,936,8,64
384,944,8,64
392,944,8,64
384,952,8,64
392,952,4,0
400,944,16,128
408,944,16,128
416,928,16,128
432,928,16,128
416,944,16,128
432,944,16,128
448,896,16,128
464,896,16,128
464,904,16,128
448,912,16,128
448,920,16,128
464,912,8,64
472,912,8,64
464,920,8,64
472,920,8,64
480,896,16,128
496,896,16,128
480,912,16,128
496,912,16,128
448,928,16,128
464,928,16,128
448,944,16,128
464,944,16,128
480,928,16,128
496,928,16,128
480,944,16,128
488,944,16,128
496,944,8,64
504,944,8,64
496,952,8,64
504,952,8,64
512,896,16,128
528,896,16,128
512,912,8,64
520,912,8,64
512,920,8,64
520,920,8,64
528,912,8,64
536,912,8,64
528,920,8,64
536,920,8,64
544,896,16,128
560,896,8,64
568,896,8,64
560,904,8,64
568,904,8,64
544,912,8,64
552,912,8,64
544,920,8,64
552,920,8,64
560,912,8,64
568,912,8,64
560,920,8,64
568,920,8,64
512,928,16,128
512,936,16,128
528,928,16,128
536,928,16,128
512,944,16,128
528,944,8,64
536,944,8,64
528,952,8,64
536,952,8,64
544,928,8,64
552,928,8,64
544,936,8,64
552,936,8,64
560,928,8,64
568,928,8,64
560,936,8,64
568,936,8,64
544,944,8,64
552,944,8,64
544,952,8,64
552,952,8,64
560,944,8,64
568,944,8,64
560,952,8,64
568,952,8,64
576,896,16,128
576,904,16,128
592,896,8,64
600,896,8,64
592,904,8,64
600,904,8,64
576,912,8,64
584,912,8,64
576,920,8,64
584,920,8,64
592,912,16,128
592,920,16,128
608,896,8,64
616,896,8,64
608,904,8,64
616,904,8,64
624,896,8,64
632,896,8,64
624,904,8,64
632,904,8,64
608,912,16,128
624,912,16,128
576,928,8,64
584,928,8,64
576,936,8,64
584,936,8,64
592,928,8,64
600,928,8,64
592,936,8,64
600,936,8,64
576,944,8,64
584,944,8,64
576,952,8,64
584,952,8,64
592,944,16,128
592,952,16,128
608,928,8,64
616,928,8,64
608,936,8,64
616,936,4,0
624,928,16,128
624,936,16,128
608,944,8,64
616,944,8,64
608,952,8,64
616,952,8,64
624,944,8,64
632,944,8,64
624,952,8,64
632,952,8,64
640,896,8,64
648,896,8,64
640,904,8,64
648,904,8,64
656,896,8,64
664,896,8,64
656,904,8,64
664,904,8,64
640,912,16,128
656,912,8,64
664,912,8,64
656,920,8,64
664,920,8,64
672,896,8,64
680,896,8,64
672,904,8,64
680,904,8,64
688,896,4,0
696,896,8,64
688,904,8,64
696,904,8,64
672,912,16,128
688,912,16,128
640,928,16,128
640,936,16,128
656,928,16,128
640,944,8,64
648,944,8,64
640,952,8,64
648,952,8,64
656,944,16,128
672,928,8,64
680,928,8,64
672,936,8,64
680,936,8,64
688,928,16,128
672,944,8,64
680,944,8,64
672,952,8,64
680,952,8,64
688,944,16,128
704,896,8,64
712,896,8,64
704,904,8,64
712,904,8,64
720,896,8,64
728,896,8,64
720,904,8,64
728,904,8,64
704,912,8,64
712,912,8,64
704,920,8,64
712,920,8,64
720,912,8,64
728,912,8,64
720,920,8,64
728,920,8,64
736,896,8,64
744,896,8,64
736,904,8,64
744,904,8,64
752,896,8,64
760,896,8,64
752,904,8,64
760,904,8,64
736,912,8,64
744,912,8,64
736,920,8,64
744,920,8,64
752,912,8,64
760,912,8,64
752,920,8,64
760,920,8,64
704,928,8,64
712,928,4,0
704,936,8,64
712,936,8,64
720,928,8,64
728,928,8,64
720,936,4,0
728,936,8,64
704,944,8,64
712,944,8,64
704,952,8,64
712,952,8,64
720,944,8,64
728,944,8,64
720,952,8,64
728,952,8,64
736,928,8,64
744,928,8,64
736,936,8,64
744,936,8,64
752,928,8,64
760,928,8,64
752,936,8,64
760,936,8,64
736,944,8,64
744,944,8,64
736,952,8,64
744,952,8,64
752,944,8,64
760,944,8,64
752,952,8,64
760,952,8,64
768,896,8,64
776,896,8,64
768,904,8,64
776,904,8,64
784,896,16,128
792,896,16,128
768,912,16,128
784,912,8,64
792,912,8,64
784,920,8,64
792,920,8,64
800,896,8,64
808,896,8,64
800,904,8,64
808,904,8,64
816,896,8,64
824,896,4,0
816,904,8,64
824,904,8,64
800,912,8,64
808,912,8,64
800,920,4,0
808,920,8,64
816,912,4,0
824,912,8,64
816,920,8,64
824,920,8,64
768,928,16,128
776,928,16,128
784,928,8,64
792,928,8,64
784,936,8,64
792,936,8,64
768,944,8,64
776,944,8,64
768,952,8,64
776,952,8,64
784,944,8,64
792,944,4,0
784,952,8,64
792,952,8,64
800,928,8,64
808,928,8,64
800,936,8,64
808,936,8,64
816,928,8,64
824,928,8,64
816,936,8,64
824,936,8,64
800,944,8,64
808,944,8,64
800,952,8,64
808,952,8,64
816,944,4,0
824,944,8,64
816,952,8,64
824,952,8,64
832,896,8,64
840,896,8,64
832,904,8,64
840,904,8,64
848,896,8,64
856,896,8,64
848,904,8,64
856,904,8,64
832,912,8,64
840,912,8,64
832,920,8,64
840,920,8,64
848,912,8,64
856,912,8,64
848,920,8,64
856,920,8,64
864,896,8,64
872,896,8,64
864,904,8,64
872,904,8,64
880,896,8,64
888,896,8,64
880,904,8,64
888,904,8,64
864,912,8,64
872,912,8,64
864,920,8,64
872,920,8,64
880,912,8,64
888,912,8,64
880,920,8,64
888,920,8,64
832,928,8,64
840,928,8,64
832,936,8,64
840,936,8,64
848,928,16,128
832,944,8,64
840,944,8,64
832,952,8,64
840,952,8,64
848,944,8,64
856,944,8,64
848,952,8,64
856,952,8,64
864,928,8,64
872,928,8,64
864,936,8,64
872,936,8,64
880,928,16,128
888,928,16,128
864,944,8,64
872,944,8,64
864,952,8,64
872,952,8,64
880,944,8,64
888,944,8,64
880,952,8,64
888,952,8,64
896,896,8,64
904,896,8,64
896,904,8,64
904,904,8,64
912,896,8,64
920,896,8,64
912,904,8,64
920,904,8,64
896,912,8,64
904,912,8,64
896,920,8,64
904,920,8,64
912,912,8,64
920,912,8,64
912,920,8,64
920,920,8,64
928,896,16,128
944,896,8,64
952,896,8,64
